@id,@type,@lat,@lon,name,operator,industrial,man_made,amenity,power,landuse,product,addr:housenumber,addr:street,addr:city,addr:state,addr:postcode,addr:country
74269338,way,33.4473565,-117.1351346,Rainbow Weigh Station,,,,,,industrial,,,,,,,
74501027,way,34.0386762,-118.6855149,Verizon,,,,,,industrial,,3705,Cross Creek Road,Malibu,CA,90265,
75610072,way,33.5174997,-117.1548389,Abbott Vascular,,,,,,industrial,,,,,,,
76122125,way,37.4874963,-119.9576416,MPUD,,,wastewater_plant,,,industrial,,,,,,,
76203487,way,34.2742419,-119.1341293,State Ready Mix,,,,,,industrial,,3127,Los Angeles Ave,Oxnard,CA,93036,
76736866,way,34.3426539,-119.2943957,County of Ventura Pollution Prevention Center,,,,recycling,,industrial,,5777,Ventura Ave,Ventura,CA,93001,
76736867,way,34.3327705,-119.2946702,,,,works,,,brownfield,,4777,Crooked Palm Road,Ventura,CA,93001,
76736869,way,34.3252719,-119.2935015,Consolidated Disposal Service,,,,,,industrial,,,,,,,
77275141,way,34.2952720,-114.1401825,Parker Dam,United States Bureau of Reclamation,,,,plant,,,,,,,,
77275232,way,34.3162651,-114.1577382,Whitsett Intake,Metropolitan Water District of Southern California,,water_works,,,,,,,,,,
78488379,way,34.5764419,-120.6324059,Vandenberg Space Launch Complex 8,,,,,,industrial,,,,,,,
78489325,way,34.6080591,-120.6246263,Space Launch Complex 5,,,,,,industrial,,,,,,,
79973135,way,34.0594086,-118.2360147,The Engineer Factory,,,works,,,,,1000,Almeda St,Los Angeles,CA,90012,
80104733,way,33.6064509,-117.1689327,Buses For Sale,,,,,,industrial,,,,,,,
80128086,way,35.2845001,-118.0115613,,,,,,plant,,,,,,,,
80128817,way,35.2646565,-117.9999205,Beacon Solar Plant Site 2,"CD Global Solar Holdings, LLC",,,,plant,,,,,,,,
80156537,way,35.2919726,-117.9990301,,,,,,plant,,,,,,,,
80213757,way,33.7692879,-118.2651680,Harbor Generating Station,Los Angeles Department of Water and Power,,,,plant,industrial,,,,,,,
80403188,way,32.8286730,-117.0281990,Water Tank,,,water_tower,,,industrial,,,,,,,
81024021,way,37.1141865,-120.5071789,Wilbur Ellis Company,,,environmental_hazard,,,industrial,,,,,,,
81232569,way,34.8613342,-116.8526521,Coolwater Generating Station,"GenOn California South, LP",,,,,industrial,,,,,,,
81349751,way,36.9384917,-121.4063945,Tanimura & Antle,,,,,,industrial,,6340,San Felipe Rd,Hollister,,95023-9435,
82010953,way,38.7647712,-121.3295530,Lift Station #3,City of Roseville,,pumping_station,,,industrial,,3000,Woodcreek Oaks Boulevard,,CA,,
82078607,way,34.5578057,-117.3112786,Robertson's Ready Mix,,,,,,industrial,,,,,,,
82159954,way,38.7643366,-121.3397734,Pump Station #4,City of Roseville,,pumping_station,,,industrial,,,,,,,
82207504,way,35.1286335,-118.4251894,Selecta Switch Inc.,,,,,,industrial,,,,,,,
83027370,way,35.1324590,-118.4195182,Benz Sanitation,,,,,,industrial,,,,,,,
83429129,way,33.2176058,-117.2667863,Hobie Cat,,,,,,industrial,,,,,,,
83802820,way,38.8325808,-121.3116548,Rio Bravo Rocklin Power Station,Constellation Energy Generation Group,,,,plant,industrial,,,,,,,
83872297,way,38.8106231,-121.3238271,Roseville Power Plant #2,City of Roseville - (CA),,,,plant,industrial,,2155,Nichols Drive,,CA,,
84518523,way,36.7501290,-121.3843840,Interface Aviation Industrial,,,,,,industrial,,,,,,,
84745929,way,34.5688956,-118.6836055,PPSI,,,,,,industrial,,,,,,,
84830479,way,33.4990997,-117.1644468,International Rectifier,,,,,,industrial,,,,,,,
84831201,way,33.5033005,-117.1646435,Opto 22,,,,,,industrial,,,,,,,
84969899,way,33.1205084,-117.1209585,Palomar Medical Center,Palomar Health,,,hospital,,industrial,,2185,West Citracado Parkway,,,,US
85541266,way,39.7181597,-121.8046230,Chico Unified School District: Maintenance and Operations,,,,,,industrial,,,,,,,
85651619,way,39.6474022,-121.6535153,Fire Training Center/Public SafetyTraining Grounds,,,,,,industrial,,,,,,,
85707786,way,39.6512263,-121.6434254,Automotive yard,,,,,,industrial,,,,,,,
85708413,way,39.6493718,-121.6502033,FPM Yard,,,,,,industrial,,,,,,,
85776399,way,35.4714263,-115.5429111,Caltrans Mountain Pass Maintenance Station,,,,,,industrial,,94200,Clark Mountain Road,Nipton,CA,92364,
86576027,way,39.0525441,-121.6967240,Sutter Energy Center,Calpine Corp-Sutter,,,,plant,industrial,,,,,,,
86826675,way,34.1029589,-117.3357003,Quantix San Bernardino Facility,,transport,,,,industrial,,194,North Rancho Avenue,San Bernardino,CA,92410,
87284479,way,34.0053730,-117.5607045,Mira Loma Peaker Unit,Southern California Edison,,,,plant,industrial,,,,,,,
88271645,way,33.1070014,-117.2036922,SD County Water Authority Aqueduct Area,,,,,,industrial,,,,,,,
89637080,way,37.4378428,-118.5571061,Control Gorge Power Plant,Los Angeles Department of Water & Power,,,,plant,industrial,,,,,,,
89637081,way,37.4138201,-118.5237149,Pleasant Valley Hydro Power Plant,Los Angeles Department of Water & Power,,,,plant,,,,,,,,
89696253,way,37.2736697,-118.5736169,Bishop Creek Plant 2,Southern California Edison,,,,plant,,,,,,,,
89699823,way,37.5459486,-118.5900071,Upper Gorge Power Plant,Los Angeles Department of Water & Power,,,,plant,,,,,,,,
89699824,way,37.5098005,-118.5691322,Middle Gorge Power Plant,Los Angeles Department of Water & Power,,,,plant,,,,,,,,
89800665,way,36.8491395,-121.5101703,Seminis,,agriculture,,,,industrial,,,,,,,
90915140,way,32.8001457,-115.5399943,El Centro Power Plant,Imperial Irrigation District,,,,plant,industrial,,,,,,,
90961474,way,32.7366642,-114.7138823,Pilot Knob Power Plant,Imperial Irrigation District,,,,plant,,,,,,,,
90972338,way,36.8561228,-121.3663276,PG&E Maintenance Station,,,,,,industrial,,,,,,,
91534430,way,36.8593992,-121.4029549,RightSpace Storage,,,,,,industrial,,180,San Felipe Road,Hollister,CA,,US
91841364,way,33.4299534,-117.1484435,Rainbow Weigh Station,,,,,,industrial,,,,,,,
93420050,way,37.8073385,-122.4114412,Kirkland Bus Yard,San Francisco Municipal Railway,depot,,,,industrial,,,,,,,
93581420,way,34.1478862,-115.1225982,Iron Mountain Pump Plant,Metropolitan Water District of Southern California,,water_works,,,,,104,Central Basin Boulevard,Essex,CA,92332,
93703732,way,37.8078515,-122.4269782,Salt Water Pumping Station #2,San Francisco Fire Department,,water_works,,,,,,,,CA,,
93828924,way,40.5707819,-122.0209009,Cow Creek Powerhouse,Pacific Gas & Electric Co.,,,,plant,,,,,,,,
93836789,way,34.1798066,-118.4464764,LADWP Valley Telecommunications Headquarters,Los Angeles Department of Water and Power,,,,plant,,,14453,Oxnard Street,Van Nuys,CA,,
94571421,way,37.7967168,-121.5855237,C.W. Bill Jones Pumping Plant,United States Bureau of Reclamation,,water_works,,,,,,,,,,
95031131,way,33.1210703,-117.0942136,Public Works Maintenance Yard,City of Escondido,,,,,industrial,,475,North Spruce Street,,,,
95035477,way,33.1216036,-117.0928626,HD Supply Plumbing/HVAC,,,,,,industrial,,480,North Spruce Street,Escondido,,92025,US
95035482,way,33.1203758,-117.0917513,North County Transit District East Division,,,,,,industrial,,755,Norlak Avenue,,,,
95036483,way,33.1582189,-117.0400102,Escondido-Vista Water Treatment Plant,City of Escondido,,water_works,,,,,,,,,,
95466902,way,37.0622305,-121.5845877,Caltrans Gilroy Maintenance Station,,,,,,industrial,,,11155 Noname Uno Avenue,,,95020,
95468121,way,36.5029757,-116.8690074,Caltrans Death Valley Maintenance Station,,,,,,industrial,,,2.5 Mi E of Furnace Creek off SR 190,,,92328,
95468320,way,35.9716468,-116.2714243,Caltrans Shoshone Maintenance Station,,,,,,industrial,,83,State Highway 127,Shoshone,,92384,
95469584,way,37.2891427,-120.4563442,CalTrans,,,,,,industrial,,,1801 Motel Drive,,,95340,
95469928,way,36.6663906,-121.6305572,Caltrans Salinas Maintenance Station,,,,,,industrial,,,850 Elvee  Drive,,,93912-3710,
95473860,way,35.8801829,-121.4498645,Caltrans Willow Springs Maintenance Station,,,,,,industrial,,,Willow Springs MS,,,93920,
95614488,way,37.3204516,-122.0500749,Caltrans Cupertino Maintenance Station,,,,,,industrial,,10130,Bubb Road,Cupertino,CA,95014,
95615553,way,37.3695211,-121.9030724,Caltrans South Bay Region Maintenance Station,,,,,,industrial,,500,Queens Lane,San Jose,,95112,
95772120,way,36.9465328,-120.0583105,Caltrans Madera Maintenance Station,,,,,,industrial,,,125 Almond Avenue,,,93637,
95777185,way,37.4877295,-122.1994011,Caltrans Redwood City Maintenance Station,,,,,,industrial,,,2501 East Bayshore Blvd,,,94063,
95778025,way,37.4650303,-121.9060921,Caltrans Scott Creek Road Maintenance Station,,,,,,industrial,,,Ala 680 PM 0.1,,,,
95778782,way,38.3176502,-122.2993481,Caltrans Napa Maintenance Station,,,,,,industrial,,,3161 Jefferson Street,,,94558,
96026783,way,36.0053849,-119.9582932,Caltrans Kettleman City Maintenance Station,,,,,,industrial,,,Hwy 41 @ Racine,,,93239,
96027120,way,35.6551033,-120.3802314,Caltrans Shandon Maintenance Station,,,,,,industrial,,,Old Hwy 41 PO Box 86,,,93461,
96027396,way,35.5659191,-120.7053852,Caltrans Templeton Maintenance Station,,,,,,industrial,,640,N. Main Street,,,93465-0960,
96027434,way,35.5294635,-121.0427611,Caltrans Cambria Maintenance Station,,,,,,industrial,,,3130 Hwy 46,,,93428,
96028293,way,35.2664433,-120.6716392,Caltrans San Luis Obispo Maintenance Station,,,,,,industrial,,,50 Higuera Street,,,93401-8114,
96028572,way,36.2926781,-119.7820251,Caltrans Lemoore Maintenance Station,,,,,,industrial,,,455 S Lemoore Avenue,,,93245,
96029483,way,34.8251075,-114.5995756,CalTrans Needles Maintenance Station,,,,,,industrial,,800,San Clemente Street,Needles,CA,92363,
96232391,way,37.4335577,-121.8866450,Caltrans Milpitas Maintenance Station,,,,,,industrial,,115,Dempsey Road,,,95035,
96535304,way,37.3907288,-122.1638878,Caltrans Page Mill Rd Maintenance Station,,,,,,industrial,,,2350 Page Mill Road,,,,
96759672,way,32.8084045,-117.0036300,Cloud Tower,,,water_tower,,,industrial,,,,,,,
97242337,way,37.3253908,-121.9992671,Agilent Technologies,,,,,,industrial,,5301,Stevens Creek Boulevard,Santa Clara,CA,95051,
97667672,way,34.0968461,-117.5528891,Rancho Cucamonga Distribution Center,,,,,,industrial,,,,,,,
97795663,way,33.1195186,-117.0967524,Escondido Sand & Gravel,,,,,,industrial,,500,North Tulip Street,Escondido,,92025,US
97795665,way,33.1200413,-117.0982719,Hanson,,,,,,industrial,,550,North Tulip Street,Escondido,,92025,US
98258454,way,38.7844239,-121.3581108,Lift station #5,City of Roseville,,,,,industrial,,6499,Fiddyment Road,,CA,,
99094690,way,33.9713163,-117.5974652,The Campus,,,,,,industrial,,,,,,,
100101229,way,37.4142933,-122.0842512,Caltrans Middlefield Road Maintenance Station,,,,,,industrial,,,1770 Old Middlefield Road,,,94043,
100101431,way,37.4451813,-122.2606778,Caltrans Woodside Maintenance Station,,,,,,industrial,,,5055 Farmhill Blvd,,,94062,
100105622,way,37.4394620,-122.4266639,Caltrans Half Moon Bay Maintenance Station,,,,,,industrial,,,2003 Cabrillo Hwy,,,94019,
100228778,way,37.2644769,-119.6897235,Caltrans Coarsegold Maintenance Station,,,,,,industrial,,,35500 Hwy 41,,,93614,
100237221,way,37.2064210,-119.2140259,Caltrans Huntington Lake Maintenance Station,,,,,,industrial,,,56320 Highway 168,,,93634,
100573000,way,37.0843120,-121.6023528,Hazardous Waste Recycling,,,,,,industrial,,,,,,,
100573011,way,37.0400053,-121.5770033,Gilroy Commercial Vehicle Enforcement Facility,California Highway Patrol,,,police,,industrial,,,,,,,
100573013,way,37.0905504,-121.6025134,South County Roads and Airports Yard,County of Santa Clara - Roads & Airports,,,,,industrial,,13600,Murphy Avenue,San Martin,CA,95046,
100573037,way,37.0419303,-121.5782086,Atlantic Concrete,,,,,,industrial,,,350 Buena Vista,,,,
100769784,way,35.7509670,-119.2422816,Caltrans Delano Maintenance Station,,,,,,industrial,,,805 South Lexington,,,93215,
100946392,way,36.8071342,-118.2045649,Caltrans Independence Maintenance Station,,,,,,industrial,,,665 N Edwards,,,93526,
100948382,way,35.6439504,-117.8219422,Caltrans Inyokern Maintenance Station,,,,,,industrial,,,1/2 Mi W of Inyokern on SR 178,,,93527,
100949542,way,35.1432458,-118.4704628,Caltrans Tehachapi,,,,,,industrial,,,Hwy 58 PM 90.72,,,,
101153115,way,37.5661257,-122.2773810,Caltrans West Bay Region Maintenance Station,,,,,,industrial,,,380 Foster City Blvd,,,94404,
101154251,way,37.5358190,-122.0753852,Caltrans Dumbarton Bridge Toll Plaza,,,,,,industrial,,,ALA 84 PM 3.2,,,94560,
101312433,way,37.5093826,-118.5837988,Caltrans Sherwin Grade,,,,,,industrial,,,Hwy 395 PM 3.2,,,,
101312628,way,37.6068833,-118.8051515,Caltrans McGee Creek Maintenance Station,,,,,,industrial,,,35 Mi N of Bishop on US 395,,,93546,
101315102,way,37.6983185,-121.7876010,Cresco Equipment Rentals,,,,,,industrial,,,800 E Airway Blvd,,,94550,
101475205,way,37.5609529,-119.9344921,Caltrans Midpines Maintenance Station,,,,,,industrial,,,6610 Hwy 140,,,95345,
101476219,way,37.3855127,-119.6358186,Caltrans Big Cedar Springs Maintenance Station,,,,,,industrial,,,44017 State Rte 41,,,93644,
101691474,way,35.7390207,-118.5560091,Caltrans Greenhorn Summit,,,,,,industrial,,,Hwy 155 PM 52.9,,,,
102241812,way,33.9548580,-116.6551443,White Mountain,,,communications_site,,,industrial,,,,,,,
102388714,way,36.1382280,-118.6284096,Caltrans Pierpoint Springs Maintenance Station,,,,,,industrial,,,177 Pierpoint Drive,,,93208,
102515083,way,37.6491451,-119.0078619,Caltrans Minaret Maintenance Station,,,,,,industrial,,,,,,93546,
102516672,way,37.7518917,-118.9828867,Caltrans Crestview Maintenance Station,,,,,,industrial,,,48 Mi N of Bishop on US 395,,,93514,
102516916,way,37.9591509,-119.1203303,Caltrans Lee Vining Maintenance Station,,,,,,industrial,,51548,Hwy 395 Lee Vining,Lee Vining,CA,93541,
102517296,way,38.0879885,-119.1810500,Caltrans Conway Summit Maintenance Station,,,,,,industrial,,63560,Highway 395,Virginia Lakes,CA,93517,
102517570,way,38.2511251,-119.2168086,Caltrans Bridgeport Maintenance Station,,,,,,industrial,,,1/2 Mi S Bridgeport Ex Shop Road,,,93517,
102517587,way,38.3498440,-119.4499697,Caltrans Sonora Jct Maintenance Station,,,,,,industrial,,,17 N. Bridgeport on US 395,,,93517,
102524143,way,37.5694904,-121.9706551,Caltrans Fremont Maintenance Station,,,,,,industrial,,,245 Mowry Avenue,,,94536,
102525862,way,37.6177548,-122.1525184,Caltrans San Mateo / Hayward Bridge Maintenance Station,,,,,,industrial,,,SM-Hayward Br Toll Plaza,,,94545,
102526573,way,37.5874707,-122.4115334,Caltrans Millbrae Maintenance Station,,,,,,industrial,,,Sawyer Camp Trail & Hillcrest Blvd,,,94030,
102657238,way,35.6144729,-119.6960987,Caltrans Lost Hill,,,,,,industrial,,,Hwy 46 PM 30.4,,,,
102657757,way,35.6005891,-119.3299111,Caltrans Wasco Maintenance Station,,,,,,industrial,,,201 J Street,,,93280,
102758093,way,35.1566077,-119.4849233,Caltrans Taft Maintenance Station,,,,,,industrial,,,27450 Hwy 33,,,93268,
102758108,way,34.8328492,-118.8642390,Caltrans Lebec Maintenance Station,,,,,,industrial,,,36282 Golden State Hwy,,,93243,
102758109,way,35.3082108,-119.6231461,Caltrans McKittrick,,,,,,industrial,,,Hwy 33 PM 34.3,,,,
102934323,way,34.9770131,-119.7562008,Caltrans Cuyama Maintenance Station,,,,,,industrial,,,State Route 1,,,92354,
102945264,way,34.9194059,-120.4412650,Caltrans Santa Maria Maintenance Station,,,,,,industrial,,,2201 S Thornburg,,,93455,
103027713,way,34.7592535,-118.7973811,Caltrans Quail Lake Maintenance Station,,,,,,industrial,,,Hwy 5 PM 81.9,,,,
103106726,way,38.9569640,-121.0419355,Halsey Power Plant,PG&E,,,,plant,industrial,,,,,,,
103143741,way,33.9141609,-116.7513479,Arrowhead Mountain Spring Water,,,,,,industrial,,14020,Elm Street,Cabazon,CA,92230,
103256023,way,34.8858993,-116.9963997,Caltrans Barstow Maintenance Station,,,,,,industrial,,1800,Dill Road,Barstow,CA,92311,
103256471,way,33.9326561,-117.8963935,Caltrans Brea Maintenance Station,,,,,,industrial,,13571,Central Avenue,Brea,,92821,
103258800,way,34.5887212,-118.7110664,Caltrans Whittiker Maintenance Station,,,,,,industrial,,,Hwy 5 PM 68.0,,,,
103259009,way,34.6214933,-120.1905643,Caltrans Buellton Maintenance Station,,,,,,industrial,,,721 Jonata Park Road,,,93427,
103259170,way,34.4376026,-119.7537509,Caltrans Santa Barbara Maintenance Station,,,,,,industrial,,,3999 State Street,,,93105,
103259752,way,34.4985311,-117.3256842,Caltrans Victorville Maintenance Station,,,,,,industrial,,13693,Mariposa Rd,Victorville,CA,92392,US
103259871,way,34.3992362,-117.4027664,Caltrans Cajon Pass,,,,,,industrial,,,SR 15 PM 31.7,,,,
103259925,way,34.1893499,-114.5724464,Caltrans Vidal Maintenance Station,,,,,,industrial,,,Jct SR 62  Jct SR 95,,,92280,
103260064,way,37.6906240,-122.0619193,Crow Canyon 76 - gas and car wash,,,,,,industrial,,,21195 Center Street,,,94546,
103383625,way,37.7344523,-122.4089147,Caltrans Specialty Region Maintenance Station,,,,,,industrial,,,30 Rickard Street,,,94134,
103384700,way,34.5032900,-118.1162304,Caltrans Vincent,,,,,,industrial,,,Hwy 14 PM 54.6,,,,
103385342,way,34.4995019,-118.2266199,Caltrans Ward Rd,,,,,,industrial,,,Hwy 14 PM 46.8,,,,
103386333,way,37.6855559,-122.1357989,Caltrans East Bay Region Maintenance Station,,,,,,industrial,,,600 Leweling Blvd,,,94519,
103495806,way,34.2844206,-118.8731806,Caltrans Moorpark Maintenance Station,,,,,,industrial,,,626 Fitch Avenue,,,93021,
103495821,way,34.5660336,-119.2642798,Caltrans Sespe Gorge Maintenance Station,,,,,,industrial,,,Hwy 33 PM 30.12,,,,
103495964,way,34.2778884,-119.3060138,Caltrans Ventura Maintenance Station,,,,,,industrial,,301,West Front Street,Ventura,CA,93001,
103496137,way,34.2062228,-119.0068049,Caltrans Camarillo and West Region Maintenance Station,,,,,,industrial,,,4821 Adohr Lane,,,93012,
103496535,way,34.4417212,-118.6055799,Caltrans North Region Maintenance Station,,,,,,industrial,,,28820 The Old Road,,,91355,
103497315,way,33.7485813,-118.2655313,Caltrans San Pedro Maintenance Station,,,,,,industrial,,,133 Seaside Avenue,,,90731,
103941122,way,34.2652121,-118.4733385,Caltrans Mission Hills Maintenance Station,,,,,,industrial,,,15603 Chatsworth Street,,,91345,
103941130,way,34.2890165,-118.4688848,Caltrans San Fernando Maintenance Station,,,,,,industrial,,,11930 Blucher Street,,,91344,
103942072,way,34.0363334,-118.1707394,Caltrans Humphrey Street Maintenance Station,,,,,,industrial,,,102 S Humphrey Street,,,90022,
103942074,way,34.0340489,-118.1707945,Caltrans East Los Angeles Maintenance Station,,,,,,industrial,,,4425 E 3rd Street,,,90022,
104053503,way,39.1781710,-120.8910329,Chicago Park Powerhouse,Nevada Irrigation District,,,,plant,industrial,,,,,,,
104083093,way,34.3558195,-117.8769011,Caltrans Cedar Springs,,,,,,industrial,,,Hwy 2 PM 61.8,,,,
104083422,way,34.3169270,-118.0088239,Caltrans Chilao Maintenance Station,,,,,,industrial,,,Star Route,,,91011,
104105195,way,34.1991455,-118.3384479,Caltrans Buena Vista Maintenance Station,,,,,,industrial,,,2600 N San Fernando Road,,,91504,
104105198,way,34.0876432,-118.0725274,Caltrans Rosemead Maintenance Station,,,,,,industrial,,,9153 E Lower Azusa Road,,,91770,
104105200,way,34.1731043,-118.5335545,Caltrans Tarzana Maintenance Station,,,,,,industrial,,,5660 Reseda Blvd,,,91356,
104105201,way,34.1492967,-118.3741687,Caltrans North Hollywood Maintenance Station,,,,,,industrial,,,11210 Moorpark Street,,,91602,
104105356,way,34.1013339,-118.2504240,Caltrans Silver Lake Maintenance Station,,,,,,industrial,,,2187 Riverside Drive,,,90039,
104109357,way,37.0366516,-121.6109421,Simonsen Labs,,,,,,industrial,,,,,,,
104223944,way,34.2041826,-117.0866424,Caltrans Dry Creek Maintenance Station,,,,,,industrial,,,32821 Hilltop Blvd.,,,,
104223946,way,34.1321080,-116.3709166,Caltrans Paradise Valley Maintenance Station,,,,,,industrial,,,6690 La Contena Road,,,92284,
104223949,way,34.2356165,-117.1887004,Caltrans Burnt Mill Maintenance Station,,,,,,industrial,,,28712 Hwy 18,,,,
104223955,way,33.9743179,-117.3348959,Caltrans Riverside Maintenance Station,,,,,,industrial,,,1091 Everton Place,,,92507,
104223962,way,34.2323867,-117.0255760,Caltrans Lakeview,,,,,,industrial,,,SR 18 PM 39,,,,
104223966,way,34.2637844,-116.8843840,Caltrans Fawnskin Maintenance Station,,,,,,industrial,,,42060 North Shore Dr,,,92333,
104224003,way,34.0955150,-117.2862820,Caltrans District 8 Office Maintenance Station,,,,,,industrial,,,404 West 4th Street,,,92401-1400,
104224016,way,34.1503676,-116.9799268,Caltrans Camp Angelus Maintenance Station,,,,,,industrial,,,37710 Hwy 38,,,,
104357797,way,33.8266254,-118.2167061,Caltrans Long Beach Maintenance Station,,,,,,industrial,,,22101 Santa Fe Avenue,,,90810,
104357798,way,33.8589578,-118.2911400,Caltrans Artesia Maintenance Station,,,,,,industrial,,,911 190th Street,,,90247,
104357799,way,34.0307197,-118.4319268,Caltrans Westdale Maintenance Station,,,,,,industrial,,2733,South Sepulveda Blvd,,,90064,
104357803,way,34.0352399,-118.3688635,Caltrans Apple Landscape Maintenance Station,,,,,,industrial,,5700,Apple Street,,,90016,
104357807,way,33.9876738,-118.3974642,Caltrans Culver City Maintenance Station,,,,,,industrial,,,5650 Selmaraine Drive,,,90230,
104357809,way,34.0375285,-118.2833857,Caltrans Middlebury Maintenance Station,,,,,,industrial,,,1146 W 20th Street,,,90007,
104357810,way,34.0368246,-118.2753407,Caltrans Metro Electrical Maintenance Station,,,,,,industrial,,,1824 S. Cherry Street,,,90015,
104357818,way,34.0237814,-118.2413231,Caltrans Alameda Maintenance Station,,,,,,industrial,,,1740 E 15th Street,,,90021,
104360134,way,39.2183493,-120.8353741,Dutch Flat 2 Powerhouse,Nevada Irrigation District,,,,,industrial,,,,,,,
104361468,way,39.2159109,-120.8369667,Dutch Flat Powerhouse,PG&E,,,,plant,industrial,,,,,,,
104366968,way,33.7479258,-116.7164685,County of Riverside Idyllwild Maintenance Yard,Riverside County Dept of Transportation,,,,,industrial,,25780,Johnson Road,Idyllwild,CA,92549,
104840847,way,34.0531031,-117.7795290,Caltrans Pomona Maintenance Station,,,,,,industrial,,,1698 West Mission,,,91766,
104840853,way,34.1386116,-117.9873475,Caltrans Foothill Maintenance Station,,,,,,industrial,,,850 E Huntington Drive,,,91016,
104840865,way,34.0318490,-118.0197635,Caltrans Eastern Maintenance and East Region Maintenance Station,,,,,,industrial,,,1940 S Workman Mill Road,,,90601,
104907454,way,34.0344786,-117.6296685,Caltrans Ontario Maintenance Station,,,,,,industrial,,,1165 E Philadelphia Street,,,91761,
104907459,way,33.8730034,-117.5469668,Caltrans Corona Maintenance Station,,,,,,industrial,,,842 El Sobrante Road,,,91719,
104907501,way,34.0005863,-117.8369369,Caltrans Diamond Bar Maintenance Station,,,,,,industrial,,,21420 E Golden Spring Road,,,91789,
104907513,way,33.9393555,-118.0990907,Caltrans Florence Maintenance Station,,,,,,industrial,,,10903 Florence Avenue,,,90240,
104907576,way,33.9804136,-118.1325004,Caltrans Central Bandini and Special Crews Reg Maintenance Station,,,,,,industrial,,,7300 East Bandini Blvd,,,90040,
104932765,way,33.7768395,-117.8325743,Caltrans Orange Maintenance Station,,,,,,industrial,,691,South Tustin Street,,,92666,
104932770,way,33.7733391,-118.0420591,Caltrans Bolsa Chica Maintenance Station,,,,,,industrial,,13072,Old Bolsa Chica Road,,,90683,
104932774,way,33.8022203,-117.9926435,Caltrans Stanton Maintenance Station,,,,,,industrial,,,8122 Katella Avenue,,,90680,
104936592,way,33.6980633,-117.3316952,Caltrans Elsinore Maintenance Station,,,,,,industrial,,,18745 Conard Avenue,,,92330,
104936598,way,33.9274431,-116.8539116,Caltrans Banning Maintenance Station,,,,,,industrial,,,2033 E Ramsey Street,,,92220,
104936601,way,33.6415830,-116.6505935,Caltrans Keen Camp Maintenance Station,Caltrans,,,,,industrial,,,54999 Hwy 74 #6 Lake Hemet,,,92361,
104936610,way,33.7573650,-116.9593147,Caltrans Hemet Maintenance Station,,,,,,industrial,,,1738 Juanita Street,,,92383,
104949560,way,33.1210562,-117.3176505,Caltrans Carlsbad Maintenance Station,,,,,,industrial,,,6050 Paseo Del Norte,,,92009-1114,
104949563,way,33.1291611,-117.1176292,Caltrans Escondido Maintenance Station,,,,,,industrial,,,1780 W Mission Avenue,,,92029-1111,
104949566,way,33.2125271,-116.7109612,Caltrans Lake Henshaw Maintenance Station,,,,,,industrial,,,27174 Highway 79,Santa Ysabel,,92070,
105021558,way,37.7108010,-120.1988256,Caltrans Coulterville Maintenance Station,,,,,,industrial,,,Hwy 132  Jct Hwy 49,,,95311,
105021582,way,37.8236795,-119.9663664,Caltrans Hardin Hill,,,,,,industrial,,,Tuo 120 PM 50.8,,,,
105021589,way,38.0806384,-120.5582164,Caltrans Altaville Maintenance Station,,,,,,industrial,,,173 Monte Verda Street,,,95221,
105021591,way,37.7246042,-121.9422699,Caltrans Alcosta Maintenance Station,,,,,,industrial,,21300,San Ramon Valley Blvd,,,94583,
105021593,way,37.7384032,-121.4542771,Caltrans Tracy Maintenance Station,,,,,,industrial,,,1150 N Corral Hollow Road,,,95376,
105021598,way,37.9156167,-120.4518671,Caltrans Sonora Maintenance Station,,,,,,industrial,,,8910 Hwy 49,,,95329,
105026967,way,37.7868192,-122.3894952,Caltrans West Bay Paint Maintenance Station,,,,,,industrial,,,434 Main Street,,,94105,
105026997,way,37.8239379,-122.3155008,Caltrans Toll Bridge Region Maintenance Station,,,,,,industrial,,,San Francisco/Oakland Bridge Toll Pl,,,94609,
105027015,way,37.8247291,-122.2668491,Caltrans Telegraph Maintenance Station,,,,,,industrial,,,3605 Telegraph,,,,
105058229,way,37.7809659,-122.1745978,Caltrans Seminary Maintenance Station,,,,,,industrial,,,6220 Seminary Avenue,,,94605,
105058278,way,37.8131395,-122.2730829,Caltrans District 4 Office Maintenance Station,,,,,,industrial,,,111 Grand Avenue,,,94612,
105058430,way,37.7452064,-122.1497588,Caltrans 106th Ave Maintenance Station,,,,,,industrial,,,10500 Foothill Blvd,,,94605,
105058452,way,37.8549461,-122.2182923,Caltrans Caldecott Tunnel Maintenance Station,,,,,,industrial,,,,,,94618,
105702200,way,36.8471622,-121.5387504,City Maintenance Yard,,,,,,industrial,,,,,,,
106018201,way,37.7242207,-122.4002631,U-Haul,,,,,,industrial,,,,,,,
106211549,way,37.9330763,-122.4032175,Caltrans Richmond & San Rafael Br. Maintenance Station,,,,,,industrial,,,Toll Plaza,,,94801,
106211564,way,37.8808911,-122.5174285,Caltrans Manzanita Maintenance Station,,,,,,industrial,,,40 Shoreline Hwy,,,94941,
106220716,way,32.7079595,-115.0925031,Caltrans Midway Yard Maintenance Station,,,,,,industrial,,,1/4 Mi West of East Jct 8/98,,,,
106220730,way,32.7050292,-117.0941593,Caltrans Imperial Maintenance Station,,,,,,industrial,,,130 47th Street,,,92102-4810,
106220742,way,32.9775095,-115.5199030,Caltrans Brawley Maintenance Station,,,,,,industrial,,,200 South Palm Avenue,,,92227-2700,
